889	4617	2	116	0	0	50.56	54.81	58.83	58.3	62.2	71.15	2	2
890	4503	2	116	0	0	60.37	69.53	73.01	78.27	89.37	89.81	2	2
891	3030	2	116	0	0	57.76	65.19	64.26	76.12	79.1	84.4	2	2
892	1319	2	116	0	1	45.12	31.24	56.76	51.73	49.62	51.09	2	5
893	2198	2	116	0	0	65.39	68.65	69.38	78.45	80.26	82.19	3	2
894	3965	2	116	0	0	50.75	55.46	58.62	65.36	62.46	58.96	2	2
895	2400	2	116	0	1	47.86	41.59	56.21	64.71	63.93	63.15	2	2
896	6066	2	116	0	0	40.3	37.36	40.96	53.65	52.53	52.63	3	2
897	4733	2	116	0	0	53.25	49.54	44.96	43.53	61.11	60.24	2	2
898	6596	2	116	0	0	56.83	52.3	50.5	61.02	60.52	62.11	3	1
899	1045	2	116	0	0	74.59	71.1	76.64	82.7	87.7	85.92	2	4
900	2673	2	116	0	1	59.77	67.25	68.98	69.12	77.24	71.58	2	2
901	3636	2	116	0	0	51.38	.	.	50.24	.	.	2	3
902	3111	2	116	0	0	59.39	53.47	58.8	66.39	68.61	69.98	2	2
903	2886	2	116	0	1	69.44	69.27	78.52	84.22	86.51	86.39	2	2
904	2384	2	116	0	1	56.34	49.51	60.81	63.93	60.06	54.1	2	2
905	1065	2	116	0	1	57.01	59.36	61.7	66.54	71.67	68.14	2	2
906	1541	2	117	0	0	41.25	46.22	63.93	55.53	47.12	53.57	2	2
907	6728	2	117	0	1	40.2	41.51	54.34	46.54	49.57	56.76	2	3
908	1953	2	117	0	0	58.22	52.6	64.26	65.85	67.01	68.16	2	2
909	4837	2	117	0	1	42.71	61.47	56.47	49.67	50.93	58.34	2	1
910	5000	2	117	0	1	37.55	36.18	31.61	31.87	39.57	.	2	2
911	5851	2	117	0	0	55.9	63.41	64.14	66.18	76.2	.	2	2
912	6055	2	117	0	0	41.33	42.1	32.71	39.81	44.32	.	1	2
913	4827	2	117	0	1	39.95	43.98	56.99	.	.	.	2	1
914	4076	2	117	0	1	50.63	43.72	59.52	62.34	63.18	73.35	2	2
915	3967	2	117	0	1	55	63.56	70.22	72.07	81.66	75.23	2	3
916	6937	2	117	0	1	60.61	63.59	67.78	73.03	76.74	77.1	2	4
917	6753	2	117	0	0	49.45	.	.	.	.	.	3	.
918	3671	2	117	0	0	47.38	54.28	67.29	73.99	74.7	67.93	2	1
919	6634	2	117	0	0	38.54	.	.	.	.	.	2	2
920	3750	2	117	0	1	35.58	37.69	39.25	38.6	45.24	44.78	1	1
921	4809	2	117	0	1	60.03	67.59	69.22	76.01	79.01	84.09	4	2
922	6159	2	117	0	1	39.71	37.91	53.05	51.65	47.68	.	1	1
923	5207	2	117	0	1	43.67	48.35	53.03	47.97	.	.	2	2
924	4493	2	117	0	1	53.73	58.66	59.1	64.05	65.64	66.42	2	3
925	5159	2	117	0	1	40.14	37.93	.	.	.	.	1	1
926	4786	2	117	0	0	56.07	47.63	57.61	64.47	66.46	69.42	.	.
927	5115	2	117	0	1	45.79	51.77	63.3	64.29	64.14	66.73	2	4
928	1532	2	117	0	0	35.94	40.66	38.77	33.34	.	.	4	.
929	5299	2	117	0	0	41.7	41.19	48.1	51.09	61.17	.	2	1
930	6506	2	117	0	0	61.31	67.28	70.75	67.13	74.42	79.25	2	2
931	4742	2	117	0	1	46.48	47.99	49.49	56.49	.	.	2	.
932	1127	2	117	0	0	27.13	33.31	39.48	.	.	.	1	.
933	5610	2	117	0	1	48.03	.	.	.	.	.	1	1
934	4195	2	117	0	0	58.67	.	.	.	.	.	2	4
935	6920	2	117	0	0	60.07	60.93	72.28	74.1	81.45	81.31	2	3
936	5213	2	117	0	1	54.22	70.25	72.85	73.03	76.82	81.58	2	2
937	1888	2	117	0	0	29.87	38.04	35.88	45.13	41.46	.	2	2
938	6387	2	117	0	1	42.8	43.85	49.95	47.47	48.08	48.69	2	2
939	5352	2	117	0	1	58.48	59.66	61.98	61.36	70.94	67.29	2	2
940	1897	2	117	0	1	50.81	56.35	64.44	62.95	68.38	.	2	5
941	5495	2	117	0	1	49.72	50.24	58.24	61.66	62.55	62.42	1	1
942	6243	2	117	0	0	47.72	47.54	61.53	64.13	64.83	66.35	1	2
943	2467	2	117	0	0	60.01	59.33	71.68	74.63	77.26	79.88	2	3
944	6270	2	117	0	0	51.46	51.59	61.75	54.46	66	65.41	2	3
945	2006	2	117	0	0	59.9	54.05	48.43	66.18	72.9	73.52	2	2
946	2832	2	117	0	1	53.03	59.46	64.23	69	75.3	76.2	2	5
947	1483	2	117	0	1	45.65	38.28	60.7	63.03	65.51	66.27	2	2
948	5527	2	117	0	1	55.29	69.13	67.49	72.52	74.67	78.67	2	2
949	1153	2	117	0	1	34.66	35.73	41.63	50.26	.	.	2	1
950	5395	2	117	0	1	69.68	65.97	73.86	74.36	77.68	84.99	3	5
951	2913	2	117	0	1	51.26	.	.	.	.	61.41	2	2
952	2931	2	117	0	0	38.97	.	.	.	.	.	2	3
953	4958	2	117	0	1	60.78	63.9	71.14	70.66	74.49	78.15	2	2
954	6317	2	117	0	0	53.89	61.32	68.75	.	.	.	2	2
955	1775	2	117	0	0	62.82	66.55	72.49	75.58	75.8	76.02	2	.
956	5474	2	117	0	1	64.04	73.15	76.32	81.43	81.67	81.9	1	1
957	4445	2	117	0	1	46.86	.	.	.	.	.	2	2
958	6264	2	117	0	1	59.59	68.02	69.58	71.17	74.21	75.65	2	2
959	5246	2	117	0	1	70.92	71.34	75.33	74.46	78.66	79.43	5	4
960	5592	2	117	0	1	54.04	45.3	58.04	66.88	60.77	62.59	2	2
961	6884	2	117	0	0	43.18	42.22	49.31	52.19	53.13	.	2	1
962	6784	2	117	0	1	47.71	44.9	44.92	60.09	67.58	66.58	2	2
963	3527	2	117	0	0	53.85	55.12	61.16	65.42	67.26	68.12	2	4
964	6534	2	118	0	1	52.2	49.42	54.03	48.09	42.81	38.48	3	3
965	5501	2	118	0	1	51.34	57.34	61.81	71.8	71.72	72.83	3	3
966	2011	2	118	0	0	55.9	51.18	46.45	50.43	64.45	63.3	2	3
967	5578	2	118	0	0	46.93	40.99	35.04	69.65	68.29	70.37	2	2
968	3308	2	118	0	0	46.28	36.76	37.51	42.19	46.86	29.43	2	2
969	6349	2	118	0	0	48.36	.	.	50.72	54.76	55.21	5	2
970	5164	2	118	0	1	45.82	49.31	52.04	55.94	61.76	62.14	2	1
971	1288	2	118	0	1	44.48	48.99	44.63	60.5	58.34	58.75	2	2
972	6540	2	118	0	1	46.61	48.59	52.26	63.88	62.55	62.18	2	.
973	1392	2	118	0	0	53.31	57.51	63.92	61.89	62.96	55.3	2	2
974	1928	2	118	0	0	60.13	59.69	63.05	68.12	62.27	62.11	1	2
975	6565	2	118	0	0	61.76	70.59	67.32	76.81	70.81	69.63	2	2
976	2060	2	118	0	0	48.97	59.56	69.64	79.71	.	.	2	2
977	5019	2	118	0	1	66.46	61.79	65.14	71.8	72.53	74.36	2	2
978	3594	2	118	0	0	42.41	39.56	39.37	39.17	.	.	2	2
979	5216	2	118	0	0	36.76	43.77	37.15	38.35	39.59	35.79	2	5
980	4301	2	118	0	0	41.58	39.71	47.09	50.2	59.06	.	5	3
981	4866	2	118	0	0	46.06	40.38	33.8	45.92	41.52	39.54	4	2
982	5003	2	118	0	1	45.7	39.92	38.06	40.63	44.06	44.2	2	2
983	5098	2	118	0	1	56.09	60.6	58.44	62.7	65.14	66.33	.	2
984	1231	2	118	0	0	44.58	44.49	42.06	39.62	41.56	41.89	2	1
985	5821	2	118	0	1	43.58	.	.	40.12	64.57	61.34	2	2
986	5577	2	118	0	0	42.66	32.13	41.21	79.71	70.6	61.5	2	1
987	1929	2	118	0	0	30.43	33.84	33.04	34.79	32.92	35.47	1	2
988	3151	2	118	0	0	40.16	30.75	37.79	75.24	65.81	66.67	4	2
989	2894	2	118	0	0	60	57.06	68.34	74.51	73.5	72.13	2	3
990	6206	2	118	0	0	61.28	.	.	74.76	76.68	78.44	.	2
991	3855	2	118	0	0	57.98	55.72	51.85	73.69	71.8	69.91	2	2
992	1178	2	118	0	0	74.28	75.47	75.44	78.03	79.94	80.64	2	2
993	6721	2	118	0	0	41.67	44.67	62.19	79.71	.	.	3	2
994	2068	2	118	0	0	51.07	58.22	57.01	52.34	54.14	66	2	2
995	1211	2	118	0	1	49.26	.	.	.	.	.	1	2
996	5567	2	118	0	0	57.46	.	.	.	62.01	.	1	2
997	1950	2	118	0	0	61.22	.	.	61.79	62.5	64.05	4	5
998	2695	2	118	0	1	57.61	57.86	55.31	65.18	64.27	65.22	2	2
999	3524	2	118	0	0	52.02	44.76	37.5	44.79	45.45	45.16	2	4
1000	6100	2	118	0	0	59.27	54.91	47.92	67.56	63.92	66.28	2	2
1001	6799	2	118	0	1	49.87	52.93	59.83	63.4	67.13	68.14	2	2
1002	6212	2	118	0	1	52.71	54.82	56.93	53.62	57.96	58.31	2	2
1003	6569	2	118	0	1	43.48	.	.	.	.	.	1	1
1004	6533	2	118	0	1	48.37	30.49	34.56	48.74	62.91	.	2	1
1005	5621	2	118	0	0	38.25	38.68	33.32	52.15	46.31	40.66	2	2
1006	4506	2	118	0	1	48.41	49.93	55.61	58.44	49.87	66	2	2
1007	5193	2	118	0	0	46.44	64.84	65.63	65.61	65.59	70.93	2	1
1008	2976	2	118	0	1	46.55	53.37	61.45	61.46	61.46	.	2	2
1009	6163	2	118	0	0	46.89	41.63	33.34	39.64	38.34	35.09	3	2
1010	5039	2	118	0	1	41.81	52.84	51.13	41.84	46.61	46.58	2	2
1011	5924	2	118	0	0	61.8	.	.	.	.	.	2	2
1012	2435	2	118	0	0	59.59	.	.	.	53.4	67.88	2	2
1013	3834	2	118	0	1	55.79	62.53	69.27	73.02	73.1	65.54	2	2
1014	4119	2	118	0	0	62.52	60.39	65.82	67.27	75.27	79.69	2	3
1015	1112	2	118	0	1	44.48	61.6	60.65	65.32	64.19	69.98	2	5
1016	3874	2	118	0	1	54.64	65.06	61.36	63.36	60.17	57.4	2	1
1017	5841	2	118	0	0	68.06	71.85	67.82	71.61	80.12	75.68	2	2
1018	5021	2	118	0	0	43.95	45.36	55.36	54.26	58.67	.	1	2
1019	3053	2	118	0	1	66.03	61.22	65.92	68.84	67.87	72.69	3	2
1020	5143	2	118	0	1	51.9	44.87	46.31	46.67	54.92	61.64	3	2
1021	4893	2	118	0	0	56.71	64.56	70.17	69.22	68.26	68.71	2	2
1022	6309	2	118	0	1	35.82	37.39	38.95	79.71	69.18	70.23	5	5
1023	6880	2	119	0	1	45.02	56.56	62.31	62.64	65.8	66.57	2	2
1024	1012	2	119	0	1	46.46	46.33	52.09	55.72	53.25	60.13	3	2
1025	3590	2	119	0	1	58.54	57.24	64.7	68.28	72.03	74.28	4	5
1026	1440	2	119	0	0	61.29	60.98	59.58	66.61	64.12	66.25	2	3
1027	3737	2	119	0	0	74.02	70.38	67.45	76.85	82.38	91.2	4	4
1028	5825	2	119	0	0	74.45	70.54	80.89	84.35	86.12	85.29	2	5
1029	1807	2	119	0	1	42.87	52.51	57.02	66.07	67.03	68.59	4	3
1030	4038	2	119	0	1	57.84	66.14	74.63	77.04	82.6	79	2	5
1031	4898	2	119	0	0	76.49	79.47	82.25	87.03	88.05	89.74	2	4
1032	6837	2	119	0	0	46.77	58.13	63.73	62.56	68.2	.	2	3
1033	6819	2	119	0	0	55.94	66.72	65.96	69.94	72.79	67.75	2	2
1034	3534	2	119	0	1	57.14	58.3	64.25	64.2	66.08	67.42	2	5
1035	1479	2	119	0	0	60.55	58.76	57.65	60.65	68.53	71.89	4	4
1036	4335	2	119	0	0	58.29	62.6	67.95	78.7	77.13	75.55	2	5
1037	4035	2	119	0	1	44.37	50.19	53.41	56.16	.	.	3	2
1038	5016	2	119	0	0	49.25	61.81	60.99	60.83	63.41	64.5	2	4
1039	2669	2	119	0	0	46.2	46.88	43.16	54.23	.	.	2	2
1040	1296	2	119	0	1	46.42	55.23	60.63	61.07	64.18	.	4	5
1041	5473	2	119	0	0	66.65	67.6	71.62	75.52	79.42	81.61	4	4
1042	1885	2	119	0	1	47.49	53.91	58.73	53	58.16	58.52	2	4
1043	5586	2	119	0	0	64.03	61.1	62.08	65.55	68.26	70.41	2	2
1044	2800	2	119	0	1	52.91	58.22	66.61	62.38	73.25	74.37	2	2
1045	4229	2	119	0	1	35.5	51.57	56.51	61.73	59.11	56.48	2	2
1046	5108	2	119	0	0	55.66	52.7	60.65	66.06	71.7	67.38	3	4
1047	1850	2	119	0	0	65.45	72.63	76.22	77.72	79.27	84.02	2	2
1048	2798	2	119	0	0	43.98	55.65	59.25	63.17	65.18	61.38	1	1
1049	2446	2	119	0	1	50.77	57.76	60.67	62.77	62.64	62.51	3	2
1050	6105	2	119	0	0	50.41	54.28	65.07	68.37	68.92	72.5	3	4
1051	1142	2	119	0	0	55.55	55.45	63.01	64.36	64.23	68.36	2	4
1052	5991	2	119	0	0	51.16	.	.	.	.	.	.	1
1053	3194	2	119	0	0	45.37	50.25	59.7	83.55	78.82	80.34	4	5
1054	6719	2	119	0	0	54.28	55.99	64.07	72.15	72.73	72.37	2	2
1055	1809	2	119	0	1	56.07	55.55	59.14	63.27	69.55	63.21	2	2
1056	3765	2	119	0	1	61.13	64.91	67.01	68.58	65.43	68.3	2	2
1057	5142	2	119	0	0	56.5	51.97	47.44	46.41	66.39	69.36	3	2
1058	5311	2	119	0	1	51.51	50.65	49.78	49.5	52.78	52.86	4	4
1059	6172	2	119	0	0	67.01	70.24	73.47	69.9	77.74	77.17	2	4
1060	3489	2	119	0	0	46.73	52.02	52.43	60.18	66.78	63.06	4	4
1061	6110	2	119	0	0	39.74	53.54	51.21	47.13	41.3	43.18	2	5
1062	2294	2	119	0	1	59.82	56.69	65.86	65.87	71.38	76.88	3	4
1063	4091	2	119	0	1	46.89	57.02	62.79	65.39	67.79	68.68	2	4
1064	3401	2	119	0	0	50.86	58.85	62.3	66.6	69.07	74.57	5	4
1065	5675	2	119	0	0	56.48	58.1	66.77	72.42	73.83	75.04	2	2
1066	6234	2	119	0	1	59.65	60.12	66.28	72.4	70.5	65.64	2	4
1067	3273	2	119	0	0	56.28	56.24	65.25	60.86	66.69	67.26	2	2
1068	5070	2	119	0	0	58.85	62.64	67.67	67.91	76.23	74.52	4	5
1069	2004	2	119	0	1	54.34	57.66	63.04	67.62	75.11	75.69	2	4
1070	3125	2	119	0	1	52.83	50.52	48.2	.	.	.	3	.
1071	5990	2	119	0	0	57.03	64.04	63.69	65.68	69.68	71.19	4	4
1072	2096	2	119	0	0	43.63	59.47	63.17	66.96	63.18	60.71	2	4
1073	2641	2	119	0	0	65.73	67.95	70.85	71.29	72.26	73.23	5	4
1074	5116	2	119	0	0	54.31	61.97	55.25	64.31	70.24	76.03	2	2
1075	5376	2	119	0	1	38.74	43.04	45.67	53.23	54.87	55.8	2	2
1076	5154	2	119	0	0	37.23	55.14	60.13	58.45	63.73	64.29	2	5
1077	3622	2	119	0	1	39.82	44.72	49.62	51.39	53.98	54.13	2	2
1078	3769	2	119	0	1	40.41	47.95	58.41	54.67	52.91	51.14	3	2
1079	2632	2	119	0	1	39.75	46.96	46.53	51.09	53.63	56.17	2	4
1080	3821	2	119	0	1	48.04	48.27	59.66	55.56	59.85	57.08	5	3
1081	4680	2	119	0	1	53.18	54.36	57.62	67.5	66.09	74.14	2	3
1082	6608	2	119	0	0	59.13	63.16	61.23	64.85	72.29	74.24	4	5
1083	5692	2	120	0	0	67.45	72.79	78.74	79.89	85.85	87.78	4	5
1084	2233	2	120	0	0	42.5	62.14	65.06	67.98	74.8	75.51	2	2
1085	1104	2	120	0	1	49.44	62.48	64.95	71.55	73.24	75.57	2	2
1086	4395	2	120	0	1	45.65	63.2	63.43	66.98	66.98	67.21	2	4
1087	5602	2	120	0	1	48.09	53.36	57.73	62.09	65.2	67.51	3	3
1088	1967	2	120	0	0	54	61.49	57.79	70.94	77.44	77.03	.	3
1089	5955	2	120	0	1	43.16	54.05	59.61	65.16	70.67	68.43	2	5
1090	6512	2	120	0	1	40.29	47.37	43.47	44.51	45.54	41.6	2	2
1091	2281	2	120	0	0	42.9	55.29	52.36	49.42	.	.	1	2
1092	1229	2	120	0	1	44.46	46.8	50.56	54.31	55.97	57.11	4	2
1093	6420	2	120	0	0	67.09	.	.	.	68.47	.	2	2
1094	5925	2	120	0	1	39.9	37.59	68.23	73.8	77.89	76.82	4	2
1095	1144	2	120	0	0	27.75	31.03	43.01	36.3	41.68	41.16	2	.
1096	1808	2	120	0	0	42.21	54.76	54.92	59.03	60.4	.	2	3
1097	4873	2	120	0	1	59.23	62.85	60.23	69.49	73.72	74.9	2	2
1098	3794	2	120	0	1	50.36	63.67	68.29	71.78	72.29	74.16	2	5
1099	2394	2	120	0	0	46.1	42.02	70.76	68.81	66.85	74.94	2	2
1100	6518	2	120	0	0	44.53	.	.	.	.	.	2	.
1101	6752	2	120	0	1	49.76	55.64	67.44	71.31	73.93	75.44	5	4
1102	2816	2	120	0	1	40.18	34.79	45.66	49.56	43.54	44.04	2	4
1103	6142	2	120	0	1	41.43	53.44	55.24	58.6	60.82	61.88	2	2
1104	5969	2	120	0	0	56.37	64.54	71.13	72.78	73.32	79.34	1	2
1105	2254	2	120	0	0	42.1	51.71	53.77	57.25	58.81	.	2	2
1106	3314	2	120	0	0	38.64	49.08	63.25	62.64	62.24	63.88	2	2
1107	6604	2	120	0	0	43.51	35.56	48.06	40.41	47.72	60.38	2	2
1108	4850	2	120	0	0	50.25	54.79	53.35	66.97	58.88	56.1	2	1
1109	5075	2	120	0	0	32.98	34.58	35.04	37.84	44.02	35.78	4	2
1110	2245	2	120	0	1	61.11	59.78	69.72	73.28	75.81	76.9	3	3
1111	1170	2	120	0	1	36.57	41.2	45.83	.	.	.	2	2
1112	2514	2	120	0	0	44.72	47.2	51.39	52.17	60.62	60.42	1	2
1113	4410	2	120	0	1	59.36	.	.	60.78	.	.	.	.
1114	3592	2	120	0	0	49.54	62.94	72.54	76.48	80.85	84.92	2	2
1115	6812	2	120	0	1	41.85	41.96	47.23	41.44	38.28	39.5	2	3
1116	6639	2	120	0	0	41.72	40.53	38.03	35.53	43.5	42.71	2	3
1117	6896	2	120	0	0	53.84	.	.	.	.	.	2	5
1118	3632	2	120	0	1	33.29	45.55	45.92	55.18	53.49	59.43	2	4
1119	4447	2	120	0	1	46.97	57.41	59.13	60.84	58.12	60.06	4	2
1120	6294	2	120	0	0	39.71	46.03	46.06	43.33	40.6	40.51	2	5
1121	2722	2	120	0	1	44.23	42.51	40.78	38.49	54.19	52.28	2	2
1122	2370	2	120	0	1	47.55	48.11	59.6	59.51	66.88	66.76	2	2
1123	2680	2	120	0	1	52.31	53.67	60.64	67.6	64.35	66.64	2	3
1124	6562	2	120	0	1	43.11	43.95	42.11	37.45	50.84	66.02	2	2
1125	5170	2	120	0	1	56.31	64.37	65.84	67.31	75.89	76.95	2	2
1126	6257	2	120	0	0	37.61	47.27	56.93	60.26	63.58	.	2	2
1127	3305	2	120	0	0	41.51	37.28	41.56	44.26	46.96	.	1	2
1128	6919	2	120	0	1	45.72	42.08	46.56	50.1	51.05	51.97	3	3
1129	2131	2	120	0	0	38.5	27.8	30.07	26.97	37.53	39.38	2	3
1130	4858	2	120	0	1	38.77	43.1	47.43	.	.	.	1	1
1131	2141	2	120	0	0	50.12	60.42	70.14	65.04	73.84	.	4	5
1132	6699	2	120	0	0	45.45	53.95	65.07	55.72	46.36	58.75	2	2
1133	6930	2	120	0	1	63.01	61.29	67.75	67.21	69.01	70.69	2	2
1134	3652	2	120	0	1	42.67	46.65	41.26	37.55	45.83	45.07	2	2
1135	2525	2	120	0	1	48.7	57.24	67.42	72.63	74.67	74.3	2	.
1136	6271	2	120	0	1	29.38	53.14	52.66	52.17	54.13	54.97	2	2
1137	1403	2	120	0	0	40.03	53.69	52	43.49	37.91	52.87	2	2
1138	3032	2	120	0	1	.	.	.	.	.	.	.	.
1139	2955	2	121	0	0	56.91	55.3	70.43	71.3	67.96	69.2	2	2
1140	2482	2	121	0	1	44.21	48.93	56.2	52.22	47.15	42.95	1	2
1141	2936	2	121	0	1	53.14	54.54	60.7	63.02	67.35	64.17	4	3
1142	1761	2	121	0	0	52.3	57.83	60.54	59.67	60.78	54.1	2	2
1143	1325	2	121	0	0	57.19	61.13	65.28	67.93	.	.	2	2
1144	5477	2	121	0	0	65.02	69.22	79.9	80.18	79.92	82.25	5	5
1145	5146	2	121	0	1	44.41	53.01	60.86	57.59	61.94	62.5	2	3
1146	4943	2	121	0	1	67.21	70.31	80.52	82.08	79.89	82.6	2	4
1147	2831	2	121	0	0	39.81	50.8	54	55.92	.	.	2	2
1148	5611	2	121	0	0	52.31	57.48	59.88	59.38	66.7	66.98	2	2
1149	1460	2	121	0	0	48.89	57.76	66.62	67.52	70.52	71.54	4	2
1150	6103	2	121	0	0	48.94	57.77	59.25	60.73	73.24	67.53	2	3
1151	1233	2	121	0	0	49.26	58.09	58.88	59.45	58.81	60.36	2	5
1152	5091	2	121	0	0	56.64	53.12	69.39	66.61	68.35	70.09	2	2
1153	5980	2	121	0	0	52.49	55.82	57.5	59.17	58.67	67.25	4	5
1154	2317	2	121	0	1	45.37	49.23	50.53	49.27	48	.	2	1
1155	6871	2	121	0	0	37.76	34.67	38.54	32.56	35.78	43.67	1	1
1156	4863	2	121	0	0	75.16	76.48	82.83	81.03	91.44	91.07	2	2
1157	3130	2	121	0	0	50.25	54.89	59.09	61.92	63.77	.	2	2
1158	4398	2	121	0	1	41.94	47.16	48.34	46.12	39.37	41.35	2	2
1159	4889	2	121	0	1	52.39	.	.	41.69	46.44	47.24	1	1
1160	6671	2	121	0	0	47.29	60.38	59.55	67.61	61.48	55.35	2	.
1161	4695	2	121	0	1	58.12	.	.	69.25	67.42	65.59	3	4
1162	3700	2	121	0	1	47.05	56.06	62.3	61.64	72.49	72.3	2	2
1163	1667	2	121	0	1	56.3	63.24	65.34	62.81	67.32	72.52	2	2
1164	3202	2	121	0	0	61.39	64.24	71.88	70.2	75.45	76.98	1	2
1165	4468	2	121	0	0	70.34	72.12	76.42	80.71	81.66	75.85	2	4
1166	4654	2	121	0	1	36.78	35.98	34.43	28.28	34.67	30	2	.
1167	3317	2	121	0	1	56.58	59.67	65	65.31	64.06	59.88	2	2
1168	5613	2	121	0	0	57.63	58.53	66.6	63.13	58.72	61.02	1	1
1169	6720	2	121	0	0	60.65	61.78	68.41	73.67	70.63	78.03	2	2
1170	1899	2	121	0	0	49.26	52.44	60.8	63.54	60.52	57.5	1	1
1171	1242	2	121	0	1	44.29	36.31	46.75	44.39	42.02	37.1	.	.
1172	3626	2	121	0	0	34.99	44.95	37.32	47.8	47.35	48.4	2	2
1173	2474	2	121	0	1	53.37	51.28	62.29	65.74	61.93	57.5	2	4
1174	2450	2	121	0	0	31.38	38.31	46.04	39.09	42.79	42.82	2	1
1175	3869	2	121	0	0	68.2	67.01	65.82	73.06	78.9	84.74	2	5
1176	4685	2	121	0	0	58.9	69.89	71.42	77.65	78.88	80.87	2	2
1177	2604	2	121	0	0	65.97	.	.	.	.	.	5	2
1178	2339	2	121	0	1	39.31	49.43	59.81	62.67	68.52	69.16	2	4
1179	4419	2	121	0	1	50.2	65.11	70.38	67.09	81.37	80.85	4	5
1180	4353	2	121	0	0	46.15	56.98	56.9	59.8	62.06	62.64	2	3
1181	4387	2	121	0	0	44.39	50.42	58.75	57.48	61.15	61.67	2	.
1182	3917	2	121	0	0	52.53	59.82	66.36	69.22	70.37	72.03	2	3
1183	3816	2	121	0	0	49.21	41.46	63.51	60.64	57.77	.	1	1
1184	1198	2	121	0	0	58.43	64.38	61.42	59.24	66.24	66.56	3	3
1185	6004	2	121	0	0	57.64	66.19	68.13	68.88	71.54	72.37	2	2
1186	3951	2	121	0	1	55.51	.	.	52.34	58.7	58.84	2	3
1187	1760	2	121	0	1	46.99	54.83	59.71	59.01	63.9	62.07	2	1
1188	1973	2	121	0	1	59.55	65.86	65.59	71.71	74.52	76.02	3	3
1189	2716	2	121	0	0	61.2	58.59	67.42	70.96	72.62	76.34	2	4
1190	3167	2	121	0	1	39.94	46.27	59.09	58.69	63.6	59.59	2	2
1191	5629	2	121	0	1	59.67	68.45	67.22	67.65	70.81	71.85	3	5
1192	1009	2	121	0	0	41.69	42.92	65.82	64.9	68.5	69.42	3	2
1193	3784	2	121	0	1	38.01	38.94	42.44	48.5	46.91	40.19	5	1
1194	4776	2	121	0	1	56.17	59.25	62.27	68.24	69.05	70.72	2	2
1195	4274	2	121	0	0	58	41.17	61.84	57.64	53.18	55.26	2	2
1196	4440	2	121	0	1	37.36	37.68	36.54	37.57	38.59	33.88	2	4
1197	3484	2	121	0	1	69.04	61.35	70	73.35	66.49	77.22	2	1
1198	6675	2	121	0	0	47.53	61.94	65.25	72.88	78.63	79.71	4	4
1199	3187	2	122	0	1	40.52	36.7	38.66	46.98	47.3	47.12	2	2
1200	5239	2	122	0	1	.	44.4	.	.	.	.	2	1
1201	3850	2	122	0	1	42.26	38.06	.	.	.	.	3	1
1202	4152	2	122	0	0	58.38	61.98	70.75	68.83	74.68	77.82	3	3
1203	5768	2	122	0	1	50.65	45.05	63.17	68.5	65.96	65.69	2	1
1204	6700	2	122	0	1	57.5	65.28	66.06	66.64	67.89	67.8	2	1
1205	3589	2	122	0	0	47.24	56.09	64.94	66.66	73.65	76.69	2	3
1206	2021	2	122	0	1	41.3	61.01	63.44	59.32	62.91	67.48	2	.
1207	6050	2	122	0	1	39.1	38.89	49.1	50.18	.	.	.	1
1208	3068	2	122	0	0	38.32	44.7	53.12	50.25	59.21	57.65	2	2
1209	2873	2	122	0	0	.	35.12	.	.	.	.	3	2
1210	6390	2	122	0	0	39.52	42.18	44.84	40.41	.	.	1	1
1211	1623	2	122	0	1	30.31	37.32	28.62	.	.	.	2	4
1212	4150	2	122	0	1	44.85	56.02	52.11	60.68	58.44	.	3	2
1213	1758	2	122	0	0	43.88	.	.	53.76	61.66	.	.	.
1214	5570	2	122	0	1	44.3	66.55	66.07	62.25	74.84	71.26	3	2
1215	5943	2	122	0	1	.	.	.	.	.	.	.	.
1216	3368	2	122	0	1	45.91	.	.	40.95	.	.	2	.
1217	3271	2	122	0	1	57.85	53.34	59.78	59.26	58.73	63.55	2	3
1218	4614	2	122	0	1	51.11	.	.	.	.	.	3	3
1219	5464	2	122	0	1	.	56.27	61.92	67.56	65.37	67.49	3	2
1220	4944	2	122	0	0	41.24	36.95	42.22	35.86	56.85	53.99	2	2
1221	2333	2	122	0	0	35.98	57.74	62.32	65.5	68.67	66.97	2	2
1222	1964	2	122	0	0	31.17	32.25	36.41	.	40.6	.	3	4
1223	6048	2	122	0	0	43.17	46.24	49.31	.	.	.	2	2
1224	5913	2	122	0	0	47.63	59.72	64.65	69.45	74.65	73.04	2	2
1225	4456	2	122	0	1	51.77	55.18	64.48	69.66	73.58	75.71	3	2
1226	1615	2	122	0	0	34.33	31.61	39.95	44.06	47.26	47.12	2	2
1227	6875	2	122	0	0	43.45	52.35	62.65	74.6	73.87	75.1	2	1
1228	4842	2	122	0	1	51.05	52.34	61.82	61.3	.	.	.	.
1229	5524	2	122	0	1	43.17	48.98	55.39	62.57	69.88	65.83	2	2
1230	4058	2	122	0	1	34.33	34.98	35.63	38.85	.	.	.	.
1231	3710	2	122	0	1	54.15	58.29	62.86	68.35	69.79	70.78	2	2
1232	2167	2	122	0	1	48.12	68.22	62.02	64.72	63.81	60.4	2	2
1233	2985	2	122	0	0	55.19	46.52	64.96	61.56	64.43	69.76	2	1
1234	5273	2	122	0	1	43.12	.	.	.	.	.	3	.
1235	4975	2	122	0	1	44.92	61.05	56.67	52.29	51.13	.	2	.
